EDR3Name RA DEC Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag BP-RP e_Gmag e_BP-RP sel memb_probs
167 272.5966924 -31.83656114 0.113165069 0.11399174 -1.157020785 0.11586961 -2.002615811 0.08435336 17.278664 1.338995 0.000955905 0.009564593 -1 0.0
168 272.5912443 -31.84027303 0.615849722 0.6554494 -3.943324007 0.85271585 -5.023130381 0.53882974 18.79967 1.7581177 0.007760652 0.027088339 -1 0.0
169 272.5889601 -31.8415361 -0.191168902 0.40756482 0.270053238 0.41022596 -3.149693275 0.2559082 19.245283 1.7886238 0.008750379 0.04782282 -1 0.0
170 272.5874584 -31.84185623 -0.056864965 0.09261931 2.765296842 0.09633421 -2.114859606 0.06646536 16.124386 1.5159569 0.001317871 0.010582161 -1 0.0
171 272.5918187 -31.83812475 0.178820275 0.57389545 -3.799570729 0.48716545 -8.648629551 0.3326306 19.513369 0.58916855 0.004195692 0.17857872 -1 0.0
172 272.5977327 -31.83222468 0.069881828 0.19282831 -4.127334399 0.19901614 -6.098815577 0.13242182 18.263636 1.5777988 0.002536851 0.017414006 -1 0.0
173 272.5888336 -31.84016828 0.554449874 0.25358436 -0.038148276 0.2565579 -0.420532517 0.18113744 18.698732 1.2910175 0.003285625 0.033935989 -1 0.0
174 272.5916513 -31.83697492 1.372515783 0.22847842 -1.336494389 0.2426842 -4.393562575 0.16844407 18.570786 1.497551 0.003385997 0.026077001 -1 0.0
175 272.5905574 -31.83758156 -0.287334561 0.2523125 1.866447212 0.26080453 -2.42478423 0.18357676 18.573336 1.571291 0.002914175 0.03456983 -1 0.0
176 272.5871881 -31.8401779 -0.211649141 0.5233674 -6.968269374 0.6543579 -7.7528864 0.44093442 19.199266 1.3291664 0.00533613 0.03515721 -1 0.0
177 272.5862104 -31.84009489 -0.037399338 0.059290927 -6.611868098 0.06414483 -6.816956981 0.04314249 16.233267 1.6982756 0.000619897 0.003279694 -1 0.0
178 272.5886704 -31.83723634 0.112571365 0.80701876 -2.398811358 0.67431974 -0.951586881 0.5593848 19.38842 1.1765366 0.006831902 0.00510289 -1 0.0
179 272.5864486 -31.83901451 0.159248487 0.19396497 -2.790567639 0.209319 -6.631395992 0.14108269 18.339966 1.4479637 0.004179518 0.021635607 -1 0.0
180 272.5888876 -31.83652964 0.557560955 0.25329593 -0.601083478 0.2523062 -3.768221304 0.17789513 18.613312 1.3085823 0.00277443 0.033437876 -1 0.0
181 272.586551 -31.83846956 0.770876012 0.4631329 -4.858723966 0.48426563 -7.734784616 0.33440933 19.062098 1.3142643 0.011038033 0.010640933 -1 0.0
182 272.5878667 -31.83616127 -0.985032723 0.4743023 1.416357056 0.4501402 -9.051320384 0.31142384 19.278864 1.5615807 0.010430391 0.174153999 -1 0.0
183 272.5870845 -31.83627172 0.376040035 0.18503127 1.445664991 0.19422221 -4.85086756 0.12945352 18.156282 1.3078556 0.001919913 0.017647103 -1 0.0
184 272.589831 -31.83216902 2.663788895 0.91542774 -2.733652408 1.0615201 -7.250243656 0.62957376 19.451977 1.3222141 0.022601036 0.057472518 -1 0.0
185 272.5850893 -31.83766322 0.147114737 0.31961727 -3.908263606 0.31914625 -3.29299261 0.22198652 19.00163 1.0925465 0.003238574 0.053396214 -1 0.0
186 272.5833931 -31.83823045 0.6093334 0.38325724 -3.269261228 0.37537375 -6.433053653 0.25249276 19.067545 1.4514065 0.003437664 0.063409912 -1 0.0
187 272.5835918 -31.83694618 0.247234673 0.646447 1.238707309 0.4966797 -2.417475194 0.43791413 19.319338 1.0738773 0.005096178 0.06722543 -1 0.0
188 272.5928127 -31.83962707 -0.441936965 0.3056926 -5.809889045 0.30305052 -5.032326849 0.2099743 18.901844 1.358469 0.003139067 0.131691973 -1 0.0
189 272.600739 -31.83941149 0.129017544 0.035744667 1.91294236 0.038714003 -4.385638137 0.026105236 15.009757 2.0588999 0.000384518 0.001035695 -1 0.0
190 272.5993009 -31.83766678 0.4040442 0.19768962 3.901898716 0.20311937 -3.982215961 0.1459427 18.388746 1.3125706 0.002849467 0.031207189 -1 0.0
191 272.5989673 -31.8364003 0.361988273 0.20222014 -3.810817037 0.20526181 -2.141453391 0.14396377 18.26648 1.3550262 0.001967581 0.023405313 -1 0.0
192 272.5898849 -31.8442343 0.172017932 0.06904762 -0.58735407 0.0748809 -6.092995485 0.049280766 16.592678 1.7013712 0.000770597 0.003706431 -1 0.0
193 272.5945584 -31.84000229 0.254636321 0.23304524 -1.678920462 0.23676832 -7.865912387 0.16739544 18.457134 1.4620934 0.003420702 0.037517632 -1 0.0
194 272.5980949 -31.83431915 -0.392774429 0.4720377 1.809562025 0.49084604 -4.571409932 0.31866452 19.321411 0.8379936 0.008801564 0.041268536 -1 0.0
195 272.5999466 -31.83334955 2.179822571 0.51143503 -3.398108379 0.5183706 -3.482205701 0.36141154 18.840654 1.3746967 0.006960184 0.028263507 -1 0.0
196 272.5889867 -31.84269775 0.000421599 0.24409367 -0.171870308 0.25486773 -4.627753853 0.17810072 18.666023 1.186903 0.00231572 0.028286227 -1 0.0
197 272.5970356 -31.83517191 0.225900291 0.22387044 -5.584307206 0.22290142 -2.064144447 0.1569454 18.370012 1.3234673 0.002229614 0.016437954 -1 0.0
198 272.595925 -31.83418374 1.923624004 0.3622824 -1.028143457 0.35142258 -5.341721276 0.24845879 18.4582 1.6808109 0.005123302 0.015824847 -1 0.0
199 272.5912594 -31.83554492 0.223514162 0.152947 -1.969051068 0.15873316 0.340625404 0.1083593 17.8074 1.5444813 0.002053467 0.02158526 -1 0.0
200 272.5929647 -31.82992113 0.357984416 0.72805375 -5.656315227 0.6725611 -1.55998829 0.5181696 19.5718 2.660162 0.005740197 0.010900687 -1 0.0
201 272.5902203 -31.83578594 0.077806404 0.05291232 -3.028882198 0.057811487 -1.198093923 0.04007465 15.915737 1.6720867 0.000618676 0.00455068 -1 0.0
202 272.5951855 -31.83053338 -0.622484345 0.16461825 -0.83394726 0.16746573 -4.106718428 0.1154854 17.993153 1.2817516 0.00231673 0.012466305 -1 0.0
203 272.5886667 -31.83537911 0.21159949 0.1096715 -7.095880708 0.119646534 0.714148099 0.0813886 17.126308 1.3568039 0.000932763 0.01345667 -1 0.0
204 272.5939073 -31.82975591 -0.045616691 0.15891777 -1.846122455 0.16263139 -4.354126722 0.11374151 18.056232 1.5306377 0.001666009 0.015290931 -1 0.0
205 272.5881973 -31.83340452 0.451306253 0.032609247 0.20684514 0.035691846 -6.842013225 0.023340566 14.784666 0.91841793 0.00033814 0.004755781 -1 0.0
206 272.5830686 -31.83767101 -0.618294843 0.41823933 0.90866502 0.4306148 -6.567426018 0.2767775 19.361116 -0.16233253 0.004229614 0.172423939 -1 0.0
207 272.6128545 -31.83944975 0.607031457 0.023947023 -1.097983519 0.02694395 -5.37252367 0.018032022 13.566192 0.78890896 0.000285304 0.000615912 -1 0.0
208 272.6163615 -31.83616974 0.193032751 0.07620006 -5.443805442 0.07924126 -5.482012515 0.053774722 16.066313 1.4732466 0.0006575 0.003170996 -1 0.0
209 272.6192229 -31.83337436 0.059443212 0.06633185 -4.408246314 0.06950707 -7.029088424 0.046453025 16.296974 1.4965782 0.000716817 0.003115472 -1 0.0
210 272.6179165 -31.83212864 0.205954917 0.06467783 -0.549378646 0.06795307 -5.995644615 0.045175165 16.060596 1.4575825 0.000786394 0.002995135 -1 0.0
211 272.6131239 -31.83108142 0.031928055 0.053994097 -3.501091566 0.057190336 -0.685011317 0.039652966 15.659955 1.5786371 0.000709712 0.00826144 -1 0.0
212 272.6143015 -31.82897398 0.060470648 0.03264585 -3.17116262 0.035772588 -6.566373368 0.024168113 14.711711 3.1594467 0.000637699 0.001160127 -1 0.0
213 272.6079069 -31.83750492 0.282580546 0.116617255 -1.694438377 0.12604265 -6.003824064 0.08763203 17.10556 1.6826515 0.001830372 0.00427502 -1 0.0
214 272.6206752 -31.83678352 0.289818314 0.14880049 1.38860225 0.1625882 1.661938457 0.110053025 17.039314 1.2495995 0.002637123 0.007818627 -1 0.0
215 272.6218632 -31.833798 0.168418285 0.08031873 -3.578546252 0.086339444 -5.12096655 0.05802338 16.833988 1.2153568 0.000828302 0.005562158 -1 0.0
216 272.6112149 -31.83122774 -0.88349942 0.2623126 -2.508977275 0.25833827 -7.786143956 0.17750432 18.534801 1.2554531 0.004067449 0.037430946 -1 0.0
217 272.6145602 -31.83399439 0.040977707 0.18616785 0.170557955 0.19540794 -5.57654703 0.13273546 18.335072 1.6051884 0.001652512 0.018139338 -1 0.0
218 272.6133582 -31.83683338 1.887032928 0.33352062 -4.951504802 0.34124416 -3.056569326 0.23769712 18.199156 1.2184277 0.005156868 0.020045426 -1 0.0
219 272.6130096 -31.83776215 -0.184073436 0.15617067 0.256913998 0.16681886 -7.030330702 0.11536722 17.928715 1.4294548 0.003412046 0.008285459 -1 0.0
220 272.6159889 -31.83132234 0.029715911 0.14578085 0.138901355 0.15780054 -5.088221966 0.09982619 17.768814 0.92113495 0.001477838 0.015556097 -1 0.0
221 272.6180259 -31.83374546 0.718824986 0.16007188 1.0042852 0.1752574 -2.700315661 0.12182922 18.06182 1.4339828 0.00197256 0.013425666 -1 0.0
222 272.6125927 -31.8305161 0.487205305 0.19492164 -3.225464596 0.20994191 -8.154954368 0.14417894 18.208216 1.2955036 0.002958142 0.023659775 -1 0.0
223 272.6135002 -31.82885515 -0.325264872 0.231611 -6.107145641 0.2377694 -4.322758777 0.16550428 18.574806 1.7312012 0.005326015 0.046446051 -1 0.0
224 272.6097722 -31.83264782 0.78090935 0.42609677 -2.008277102 0.45837545 -5.544637912 0.31976426 19.308048 1.3679924 0.00462644 0.048898487 -1 0.0
225 272.6130864 -31.83344837 -4.741527311 1.275249 3.390934642 1.4559075 -4.013490843 1.0554752 19.66179 1.3065166 0.029401202 0.070802701 -1 0.0
226 272.6138811 -31.83300961 0.763025921 0.694715 -1.702367759 0.9078439 -4.055100386 0.52607137 19.544748 1.4066525 0.0058134 0.093961956 -1 0.0
227 272.6157354 -31.83315844 0.037928002 0.48697716 -7.275381984 0.4754966 -3.811228479 0.33089814 19.190647 1.2627125 0.003916015 0.045167443 -1 0.0
228 272.6159084 -31.82946145 0.768091279 0.32373485 -5.044822057 0.36873424 -6.539260521 0.2631554 19.02568 1.1644421 0.003498789 0.04682156 -1 0.0
229 272.6160577 -31.83437269 0.358334204 0.504167 1.586341065 0.4727928 -7.867261214 0.33451238 19.290476 1.0908661 0.004272078 0.038567759 -1 0.0
230 272.6139323 -31.8304052 0.0631241 0.113137774 -4.630851997 0.12528355 -0.679562997 0.08450329 17.25747 1.2495365 0.002727727 0.010891854 -1 0.0
231 272.6168283 -31.82932008 0.552668868 0.85741735 -0.015687715 1.0238125 -1.420141343 0.72516054 19.268507 1.2639389 0.009559624 0.020210497 -1 0.0
232 272.6184678 -31.83475976 -0.036496301 0.20592086 -5.344527203 0.20714009 -7.707286884 0.14646621 18.469027 1.192379 0.001949965 0.02342469 -1 0.0
233 272.6204314 -31.83537775 0.081806868 0.21106803 -1.761078916 0.22047237 -10.2048866 0.15573813 18.462418 1.4887199 0.002697471 0.033913132 -1 0.0
234 272.6186624 -31.83234461 -0.812252016 0.38676664 -0.587994521 0.40060002 -5.968961872 0.287885 18.978859 1.0307999 0.004162854 0.04233095 -1 0.0
235 272.619112 -31.83074048 -0.582021053 0.48224112 1.489390923 0.42279714 -6.472800692 0.3071753 19.21721 1.5534668 0.005600137 0.074912859 -1 0.0
236 272.6200597 -31.83183563 0.048083628 0.52679753 -1.295010297 0.46718034 -3.950035461 0.3251137 19.391888 1.4060745 0.004041367 0.035358052 -1 0.0
237 272.6101024 -31.84168051 0.611663701 0.31982 -2.330221977 0.32698485 -6.724879617 0.23414356 18.994463 1.3111763 0.004900085 0.029677766 -1 0.0
238 272.6218662 -31.83669864 -0.490527715 1.0786916 -0.907189867 0.86128324 -8.380153563 0.6167365 19.78707 0.7920723 0.006178546 0.060885756 -1 0.0
239 272.6228529 -31.83567346 -0.592868716 0.36341795 -5.216667026 0.39730465 -8.594639362 0.28309432 18.741491 1.2297058 0.002789406 0.038345633 -1 0.0
240 272.6186264 -31.83768049 -0.574771693 0.19116718 1.950818041 0.2023194 -3.39576794 0.13196781 18.007706 1.237114 0.002448658 0.027687924 -1 0.0
241 272.6166595 -31.83840112 -0.473608741 0.3338403 -3.549353517 0.34884465 -1.425150613 0.2509306 19.111631 1.2559776 0.00364005 0.051617755 -1 0.0
242 272.6181011 -31.83721327 -0.594038994 0.12222626 -2.976038097 0.13804634 -3.391907775 0.09440917 16.26462 1.7188349 0.001705524 0.005236939 -1 0.0
243 272.6125776 -31.83871524 0.293959221 0.14030872 -3.214642389 0.14675899 0.632102012 0.10343033 17.5536 1.1761036 0.004565 0.030135305 -1 0.0
244 272.6196144 -31.83250041 -2.14364691 0.38586718 1.93353843 0.39735264 -3.684753033 0.2728965 17.94176 1.3141899 0.004198472 0.013127548 -1 0.0
245 272.6156469 -31.83588292 0.351786386 0.30442467 0.755921202 0.3153539 -5.682883601 0.22595793 19.017834 1.3760643 0.003890713 0.048588062 -1 0.0
246 272.6120409 -31.83768131 0.091926285 0.51494694 1.66299347 0.5574553 -5.405320545 0.35934556 19.259085 1.248888 0.006525369 0.048443442 -1 0.0
247 272.6145655 -31.83580112 -0.023615473 0.19723815 -1.934580306 0.20916124 -6.195578074 0.148359 18.425095 1.720705 0.002401066 0.017076387 -1 0.0
248 272.6111151 -31.83881115 -0.936942828 0.4194505 -4.708156502 0.41646832 -0.891631708 0.27693817 19.121294 1.294941 0.003600458 0.027165993 -1 0.0
249 272.6134303 -31.83584997 0.188294438 0.4270956 -3.384244964 0.48366988 -8.872107825 0.31127816 19.157652 1.3770103 0.004389633 0.032434035 -1 0.0
250 272.6090237 -31.83954098 -0.037748552 0.49388948 -5.17708119 0.47721875 -4.539454545 0.3334763 19.435343 1.8138123 0.004445967 0.109180788 -1 0.0
251 272.6112116 -31.83750621 -0.726404699 0.28783816 -1.252864334 0.3073633 -2.396901855 0.21504338 18.481913 1.3053799 0.003972798 0.015047819 -1 0.0
252 272.6094195 -31.83881436 0.159432922 0.5026833 -3.468013225 0.41881812 -5.598331566 0.3002366 19.334927 1.1417274 0.003771251 0.064664452 -1 0.0
253 272.6100303 -31.83738474 -0.295608932 0.4905472 -2.618135756 0.57667994 -4.384282895 0.37692037 19.395205 1.4554062 0.0049212 0.048619492 -1 0.0
254 272.6068936 -31.83884319 -1.480940623 0.45733073 -8.070978645 0.9864056 -7.756602471 0.653126 19.29697 1.2669258 0.006245056 0.047910942 -1 0.0
255 272.6091349 -31.83584633 -0.430388208 0.33268958 -1.288388042 0.3566795 -10.57316084 0.23365398 19.035347 1.3871994 0.003258499 0.032868646 -1 0.0
256 272.6068607 -31.8374423 0.332025837 0.753186 -2.709159652 0.98274493 -6.663538364 0.6077439 19.664566 0.5370693 0.005332408 0.131090572 -1 0.0
257 272.6070037 -31.83615955 0.323942441 0.6966286 -4.38788108 0.70793885 -5.30941558 0.4986073 19.661737 1.8616257 0.006579949 0.0284861 -1 0.0
258 272.6051737 -31.83749064 -0.658145929 0.55381835 -1.427182443 0.5383533 -8.533057151 0.35723138 19.638855 1.3936615 0.005868716 0.092897789 -1 0.0
259 272.6119733 -31.8297933 0.188796937 0.09460482 1.020986974 0.10248812 -1.681872408 0.069570705 17.061096 1.1108761 0.001000074 0.007306518 -1 0.0
260 272.6118043 -31.83874725 0.197978515 0.7705143 -0.898476791 0.86482567 -7.471785655 0.5099831 19.285429 1.0166321 0.005227492 0.06383985 -1 0.0
261 272.6239663 -31.83547267 -9.74586045 1.1475232 2.928560845 1.6362343 -2.362712161 1.1438447 19.770992 1.3055782 0.022265122 0.060972249 -1 0.0
262 272.6104659 -31.83135741 0.140330494 0.14465195 -1.892258435 0.1537968 -2.44168507 0.1042722 17.894398 1.1967506 0.001734019 0.011071125 -1 0.0
263 272.6140449 -31.82783621 0.293010008 0.78301305 3.543137693 0.70909727 2.273514607 0.4717099 19.297161 1.4715576 0.009439859 0.021489711 -1 0.0
264 272.6174935 -31.83828176 -0.572491017 0.7798039 1.920593102 0.9035331 -3.51673793 0.63264424 19.592695 1.0459862 0.005621297 0.082954117 -1 0.0
265 272.6176739 -31.83008942 -1.068347443 0.5320739 2.094213089 0.39479136 -2.079551995 0.30201912 19.15576 1.1336975 0.003418252 0.09179494 -1 0.0
266 272.6248817 -31.83545233 0.052171951 0.034626395 -4.126136071 0.038758583 -7.258682385 0.02672817 14.930034 2.2577133 0.000431995 0.001471167 -1 0.0
267 272.6297043 -31.83281442 0.328303306 0.06354398 0.914377169 0.066753305 0.798435583 0.045416992 16.293919 1.1465178 0.000611242 0.004427772 -1 0.0
268 272.6313676 -31.83094985 0.085938624 0.025281774 -3.680074098 0.028550744 -8.65819661 0.019273179 13.82604 2.3952112 0.000974421 0.002133811 -1 0.0
269 272.6240846 -31.83025713 0.082385419 0.048012506 -1.059725242 0.053270683 -4.655542182 0.036657367 15.7154045 1.7251348 0.000533227 0.002343855 -1 0.0
270 272.620914 -31.82932769 0.131170712 0.05235974 -4.979092788 0.056275245 -6.38762129 0.037740912 15.987407 1.6393833 0.00053922 0.00224765 -1 0.0
271 272.6223971 -31.82664075 0.057436528 0.075055726 -0.672350228 0.07291593 -5.03413725 0.05145697 16.570349 1.5891333 0.000720149 0.004222187 -1 0.0
272 272.6226874 -31.83164041 -0.064036334 0.13538288 2.901678317 0.14901313 -2.890672594 0.099725805 17.664253 1.5490227 0.001364644 0.008218918 -1 0.0
273 272.6257289 -31.82297142 0.490326942 0.07325762 2.778076625 0.078461654 2.294329063 0.054865714 16.737633 1.0678139 0.000784285 0.003548209 -1 0.0
274 272.626763 -31.82942878 0.135292609 0.057700586 -5.171914035 0.07216668 -8.348091029 0.048475202 16.08995 1.5068779 0.000629928 0.003406339 -1 0.0
275 272.6204242 -31.83027755 -0.149808391 0.35944432 -2.984977921 0.34842175 -7.736978202 0.2503904 18.96885 1.2322388 0.00288672 0.037765584 -1 0.0
276 272.6279189 -31.83149867 0.090570564 0.4381178 0.379198263 0.51039314 -10.2491548 0.34572825 19.33374 1.0461636 0.005153032 0.065128435 -1 0.0
277 272.6196703 -31.82148159 -0.009748721 0.2443812 -0.319191445 0.2663727 -2.269588289 0.1856198 18.67307 1.14785 0.003333581 0.019435105 -1 0.0
278 272.6223446 -31.81890632 0.308639808 0.1082208 -0.432993894 0.11873371 0.301384018 0.08247957 17.358154 1.2218666 0.001204586 0.013239016 -1 0.0
279 272.634421 -31.8286629 0.55802692 0.14217359 -2.621121811 0.16292539 -6.126246898 0.11683576 17.843575 1.4338379 0.001651499 0.017703334 -1 0.0
280 272.6285397 -31.826989 0.169326019 0.2718791 -4.594947108 0.29428574 -2.221173664 0.21430127 18.729836 1.1978912 0.003757429 0.038950382 -1 0.0
281 272.6289602 -31.8207534 -0.2519704 0.20926054 -3.221821334 0.21609458 -8.651683786 0.16409606 18.599758 1.3042507 0.002097771 0.023096112 -1 0.0
282 272.6176735 -31.82366538 2.816739738 0.5508418 -9.656185912 0.54711056 -2.638322567 0.38509625 18.660069 1.1603928 0.009169632 0.088680619 -1 0.0
283 272.6178556 -31.82422536 0.567491749 0.22775732 0.204187528 0.23734374 -2.482990294 0.16465513 18.555862 1.428442 0.002382534 0.032175749 -1 0.0
284 272.6237285 -31.82648815 0.180395352 0.1401465 0.315284478 0.1545184 -3.883241898 0.10453805 17.777483 1.2918415 0.001550923 0.01323735 -1 0.0
285 272.6181363 -31.82763066 0.05545956 0.2512388 0.283554382 0.25713155 -6.683877935 0.18075609 18.764523 1.2589512 0.003107744 0.032378717 -1 0.0
286 272.620845 -31.82859207 0.442686124 0.51694834 -1.912079066 0.72939175 -2.908114386 0.43417844 19.074106 1.6653137 0.007658803 0.039024246 -1 0.0
287 272.6218222 -31.82086697 0.051150877 0.2340826 1.48988347 0.24769166 -4.296233382 0.1790234 18.742207 1.4727459 0.002290457 0.047449974 -1 0.0
288 272.623087 -31.82870276 0.576917795 0.4453483 -3.989006549 0.459154 -2.561032693 0.33315396 19.023317 1.1110191 0.004086796 0.031009656 -1 0.0
289 272.625406 -31.82850582 -0.106208192 0.265553 -1.527245933 0.2990646 -7.27773801 0.21463662 18.837648 1.4526272 0.002724762 0.028299377 -1 0.0
290 272.6259547 -31.82686018 -0.853428332 0.26159203 2.626075638 0.2763202 -2.644516454 0.19995195 18.490746 1.4665203 0.00338555 0.030137462 -1 0.0
291 272.6260675 -31.83181492 0.702472578 0.22272348 -1.330374763 0.22847913 -9.27447036 0.15959916 18.366385 1.6410522 0.002303535 0.040335816 -1 0.0
292 272.6260239 -31.82545762 0.362261622 0.2567127 -3.637749501 0.27740392 -5.63939919 0.19391438 18.635654 1.1421223 0.00262246 0.026628511 -1 0.0
293 272.6270059 -31.83335847 -0.218771642 0.19051015 -1.657304617 0.19555186 -1.030527992 0.13901113 18.220964 1.3507595 0.002247557 0.014609695 -1 0.0
294 272.6281029 -31.82060304 0.341920168 0.24451657 -2.787783017 0.2309371 -2.4865056 0.18244289 18.721931 1.4820442 0.002138839 0.026354224 -1 0.0
295 272.6289266 -31.82343229 0.303966381 0.2555925 -2.829842186 0.28656507 -4.651463305 0.21220987 18.561272 1.403326 0.003859673 0.028383707 -1 0.0
296 272.6307652 -31.8296216 -0.080626776 0.3095594 -4.006146063 0.2947431 -7.079622319 0.21466619 18.840534 1.1696243 0.00424609 0.024549097 -1 0.0
297 272.6358676 -31.8267544 0.824528885 0.44139174 -0.054152778 0.48774007 -9.405795652 0.3302529 19.322273 2.391426 0.006033418 0.150672157 -1 0.0
298 272.6214086 -31.82881426 0.251818882 0.4925483 -3.905894095 0.5333729 -4.924407525 0.36595818 19.379278 1.2303772 0.008002801 0.04510995 -1 0.0
299 272.6191262 -31.82193331 -0.968554096 0.3588583 -0.021785077 0.3614159 -1.452866293 0.23952304 18.988914 1.2234249 0.00320543 0.047570351 -1 0.0
300 272.6198065 -31.82302235 0.603905191 0.6155851 -1.058005158 0.5621551 -6.232536937 0.38615456 19.483364 1.8042374 0.005234679 0.022750562 -1 0.0
301 272.62066 -31.82522588 0.709768178 0.31649202 -0.204577353 0.30184722 -4.063191791 0.22292139 18.966196 1.1177559 0.002929853 0.02434714 -1 0.0
302 272.6211482 -31.8243125 1.304602374 0.55976635 -3.559349768 0.555812 -5.082020903 0.40136987 19.60429 2.0361748 0.00548915 0.027409025 -1 0.0
